County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Longitude,Latitude,Street Address
Kings,618756,Store,JAC,GALLINA MEAT CORP,IDEAL FOOD BASKET,2036,BEDFORD AVE,,,BROOKLYN,NY,11226,6000,-73.956271,40.654751,2036 BEDFORD AVE
Kings,618747,Store,JAC,CHERRY VALLEY MARKET PLACE,CHERRY VALLEY MARKET,925,CRESCENT ST,,,BROOKLYN,NY,11208,10500,-73.867361,40.664809,925 CRESCENT ST
Kings,618704,Store,JAC,639 GRAND ST MT&PRODUCE CORP,OZZIE'S FRESHMARKET,639,GRAND ST,,,BROOKLYN,NY,11211,6000,-73.946525,40.711396,639 GRAND ST
Kings,618695,Store,JAC,KUN KEE TRADING INC,KUN KEE TRADING,157,MORGAN AVE,,,BROOKLYN,NY,11237,10000,-73.933108,40.709575,157 MORGAN AVE
Kings,618476,Store,JAC,2257 EAST 16 CORP,NET COST MARKET,2257,E 16TH ST,,,BROOKLYN,NY,11229,6000,-73.954812,40.595428,2257 E 16TH ST
Kings,618360,Store,JAC,AS FULTON FOOD CORP,BRAVO SUPERMARKET,1299,FULTON ST,,,BROOKLYN,NY,11216,5000,-73.949248,40.680377,1299 FULTON ST
Kings,618319,Store,JAC,SWEET-NES ENTERPRISE INC,SWEET-NES ENTERPRISE,5414,NEW UTRECHT AVE,,,BROOKLYN,NY,11219,11000,-73.995338,40.632052,5414 NEW UTRECHT AVE
Kings,618272,Store,JAC,PERALTA-BUENO CORP,ASSOCIATED,2578-80,PITKIN AVE,,,BROOKLYN,NY,11208,6000,-73.876962,40.674678,2578-80 PITKIN AVE
Kings,618268,Store,JAC,ALMONTE MILL FOOD CORP,KEY FOOD,6620,AVENUE U,,,BROOKLYN,NY,11234,10000,-73.910273,40.61778,6620 AVENUE U
Kings,618214,Store,JAC,PARK NATURAL&ORGANIC PRODUCE INC,PARK HEALTH FOODS,350,COURT ST,,,BROOKLYN,NY,11231,6000,-73.995968,40.682226,350 COURT ST
Kings,618083,Store,JAC,MOUNTAIN FRUIT OF AVE M INC,MOUNTAIN FRUIT,1523,AVENUE M,,,BROOKLYN,NY,11230,10500,-73.959269,40.618092,1523 AVENUE M
Kings,617894,Store,JAC,CHERRY HILL GOURMET INC,CHERRY HILL GOURMET,1901,EMMONS AVE,,,BROOKLYN,NY,11235,12000,-73.949011,40.583652,1901 EMMONS AVE
Kings,617866,Store,JAC,602 PRODUCE & MEAT CORP,FINE FARE,602,LIVONIA AVE,,,BROOKLYN,NY,11207,5800,-73.894733,40.664652,602 LIVONIA AVE
Kings,617837,Store,JAC,SEA TOWN BROOKLYN LLC,SEA TOWN FISH&MEAT MKT,328,LINDEN ST,,,BROOKLYN,NY,11237,6000,-73.913958,40.698927,328 LINDEN ST
Kings,617812,Store,JAC,IMMORTAL RISE INC,C TOWN 41484,4705,5TH AVE,,,BROOKLYN,NY,11220,5000,-74.008759,40.646624,4705 5TH AVE
Kings,617749,Store,JAC,KARI MEAT CORP,AMERICAS FOOD BASKET,2220,ATLANTIC AVE,,,BROOKLYN,NY,11233,6000,-73.912742,40.676376,2220 ATLANTIC AVE
Kings,617731,Store,JAC,LA CANA FOOD CORP,C TOWN,346,CENTRAL AVE,,,BROOKLYN,NY,11221,6500,-73.919704,40.69498,346 CENTRAL AVE
Kings,617700,Store,JAC,RED APPLE TREE INC,KEY FOOD,169,ATLANTIC AVE,,,BROOKLYN,NY,11201,7500,-73.994099,40.690168,169 ATLANTIC AVE
Kings,617646,Store,JAC,VACA MEAT CORP,IDEAL FOOD BASKET,830,LAFAYETTE AVE,,,BROOKLYN,NY,11221,8000,-73.939352,40.691258,830 LAFAYETTE AVE
Kings,617589,Store,JAC,NAMDOR INC,GRISTEDES 544,101,CLARK ST,,,BROOKLYN,NY,11201,8000,-73.992142,40.697231,101 CLARK ST
Kings,617548,Store,JAC,ALEXAS FOOD CORP,STEVES C TOWN 041010,329,9TH ST,,,BROOKLYN,NY,11215,13000,-73.985452,40.668762,329 9TH ST
Kings,617416,Store,JAC,1966 K FOOD LLC,FOODTOWN #603,1958,RALPH AVE,,,BROOKLYN,NY,11234,10000,-73.918462,40.630103,1958 RALPH AVE
Kings,617379,Store,JAC,GOURMET BOUTIQUE OF NY LLC,GOURMET BOUTIQUE OF NY,3688,NOSTRAND AVE,,,BROOKLYN,NY,11229,6400,-73.940685,40.594111,3688 NOSTRAND AVE
Kings,617286,Store,JAC,MEGA MART LLC,CHESTNUT,700,MYRTLE AVE,,,BROOKLYN,NY,11205,10000,-73.955772,40.694623,700 MYRTLE AVE
Kings,617192,Store,JAC,CHANG FA FOOD MARKET INC,CHANG FA FOOD MARKET,1418,AVENUE U,,,BROOKLYN,NY,11229,6000,-73.956743,40.598802,1418 AVENUE U
Kings,617034,Store,JAC,ROSSMAN FRUIT&VEGT DIST INC,ROSSMAN FARMS,770,3RD AVE,,,BROOKLYN,NY,11232,15000,-74.000562,40.661388,770 3RD AVE
Kings,616973,Store,JAC,YIDEL'S FRESH FOOD STATION LLC,YIDELS SHOPPING CART,4921,12TH AVE,,,BROOKLYN,NY,11219,7200,-73.994753,40.635926,4921 12TH AVE
Kings,616814,Store,JAC,DUANE READE ET AL PTRS,DUANE READE,16,COURT ST,,,BROOKLYN,NY,11201,10000,-73.990501,40.693588,16 COURT ST
Kings,616805,Store,JAC,CHARLES SCATURRO&SONS INC,SCATURRO,6301,11TH AVE,,,BROOKLYN,NY,11219,10000,-74.005003,40.629525,6301 11TH AVE
Kings,616785,Store,JAC,331 EUSEBIO FOOD CORP,BRAVO SUPERMARKET,331,MYRTLE AVE,,,BROOKLYN,NY,11205,10000,-73.973552,40.693277,331 MYRTLE AVE
Kings,616705,Store,JAC,953 MANHATTAN FOOD CORP,C TOWN SUPERMARKET,953,MANHATTAN AVE,,,BROOKLYN,NY,11222,12000,-73.954546,40.731925,953 MANHATTAN AVE
Kings,616669,Store,JAC,AVE D FINEST MEAT CORP,BROOKLYN #2 MEAT MARKET,4212,AVENUE D,,,BROOKLYN,NY,11203,6000,-73.936616,40.641681,4212 AVENUE D
Kings,616640,Store,JAC,JB 366 FOOD CORP,BRAVO SUPERMARKET,366,NEW LOTS AVE,,,BROOKLYN,NY,11207,5000,-73.893665,40.661586,366 NEW LOTS AVE
Kings,616589,Store,JAC,DHY SONAMOO LLC,KEY FOOD,9530,CHURCH AVE,,,BROOKLYN,NY,11212,25000,-73.915628,40.655569,9530 CHURCH AVE
Kings,616466,Store,JAC,AMIS FOOD LLC,KEY FOOD 1370,651,NOSTRAND AVE.,,,BROOKLYN,NY,11216,40000,-73.950028,40.674823,651 NOSTRAND AVE.
Kings,616458,Store,JAC,486 HENRY STREET SUPERMARKET INC,KEY FOODS 180,486,HENRY ST,,,BROOKLYN,NY,11231,5000,-73.999187,40.68458,486 HENRY ST
Kings,616424,Store,JAC,82 FOOD CORP,82 FOOD,800,ROCKAWAY AVE,,,BROOKLYN,NY,11212,8000,-73.908331,40.660251,800 ROCKAWAY AVE
Kings,616356,Store,JAC,KHIMS MILLENNIUM MARKET VI INC,KHIMS MILLENNIUM MARKET,460,DRIGGS AVE,,,BROOKLYN,NY,11211,7000,-73.954237,40.719085,460 DRIGGS AVE
Kings,616354,Store,JAC,KOSHER GARDEN INC THE,POMEGRANATE,1507,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,18000,-73.964302,40.620468,1507 CONEY ISLAND AVE
Kings,616349,Store,JAC,TARGET CORP,TARGET 1849,139,FLATBUSH AVE,,,BROOKLYN,NY,11217,15000,-73.977536,40.684201,139 FLATBUSH AVE
Kings,616244,Store,JAC,BOGOPA ST JOHNS INC,FOOD BAZAAR,1682,ST JOHNS PL,,,BROOKLYN,NY,11233,18000,-73.921555,40.670075,1682 ST JOHNS PL
Kings,616150,Store,JAC,FR-ES PRODUCE INC,CHERRY VALLEY MARKET,381,MOTHER GASTON BLVD,,,BROOKLYN,NY,11212,20000,-73.906873,40.669643,381 MOTHER GASTON BLVD
Kings,616111,Store,JAC,RUTLAND MEAT & PRODUCE CORP,FOOD UNIVERSE,1036,RUTLAND RD,,,BROOKLYN,NY,11212,5000,-73.925306,40.66337,1036 RUTLAND RD
Kings,616021,Store,JAC,GOLDEN KEY 2 CORP,GOLDEN KEY,1067,BRIGHTON BEACH AVE,,,BROOKLYN,NY,11235,5000,-73.957571,40.578252,1067 BRIGHTON BEACH AVE
Kings,615920,Store,JAC,BOGOPA JUNIUS INC,FOOD BAZAAR,417,JUNIUS ST,,,BROOKLYN,NY,11212,47000,-73.90161,40.664288,417 JUNIUS ST
Kings,615851,Store,JAC,FRANKLIN AVENUE MEAT CORP,FOODTOWN OF CROWN HEIGH,905-13,FRANKLIN AVE,,,BROOKLYN,NY,11225,9000,-73.959066,40.667633,905-13 FRANKLIN AVE
Kings,615720,Store,JAC,MERMAID MEAT CORP,FINE FARE,2901,MERMAID AVE,,,BROOKLYN,NY,11224,20000,-73.995907,40.575385,2901 MERMAID AVE
Kings,615640,Store,JAC,PARK SLOPE FOOD COOP INC,PARK SLOPE FOOD COOP,782,UNION ST,,,BROOKLYN,NY,11215,12000,-73.976663,40.674932,782 UNION ST
Kings,615567,Store,JAC,ALYAMANI GROCERY INC,MARINELLOS,114,WYCKOFF AVE,,,BROOKLYN,NY,11237,7000,-73.918349,40.703753,114 WYCKOFF AVE
Kings,615555,Store,JAC,RANIA FOOD CORP,C TOWN,7924,FLATLANDS AVE,,,BROOKLYN,NY,11236,10000,-73.913564,40.635276,7924 FLATLANDS AVE
Kings,615412,Store,JAC,BC FOOD CORP,BROOKLYN FARE,200,SCHERMERHORN ST,,,BROOKLYN,NY,11201,8000,-73.985267,40.688671,200 SCHERMERHORN ST
Kings,615228,Store,JAC,CHIVO MEAT CORP,IDEAL FOOD BASKET,720,WASHINGTON AVE,,,BROOKLYN,NY,11238,7000,-73.96347,40.676263,720 WASHINGTON AVE
Kings,615064,Store,JAC,M&D GROCERY INC,SHOP SMART,2640,NOSTRAND AVE,,,BROOKLYN,NY,11210,8000,-73.945641,40.62023,2640 NOSTRAND AVE
Kings,615053,Store,JAC,SEATIDE GOURMET INC,SEATIDE GOURMET,5914,AVENUE N,,,BROOKLYN,NY,11234,5000,-73.917675,40.619524,5914 AVENUE N
Kings,615048,Store,JAC,RAINBOW PAPER SALES INC,PAPERIFIC,1465,38TH ST,,,BROOKLYN,NY,11218,15000,-73.981796,40.638829,1465 38TH ST
Kings,614896,Store,JAC,GSA KING TOMATO FARM INC,KING TOMATO,1140,MCDONALD AVE,,,BROOKLYN,NY,11230,5000,-73.976134,40.625353,1140 MCDONALD AVE
Kings,614817,Store,JAC,OLD WILLIAMSBURG FOOD INC,FRANKELS KOSHER MARKET,192,CLYMER ST,,,BROOKLYN,NY,11211,5000,-73.962446,40.707328,192 CLYMER ST
Kings,614625,Store,JAC,208 CRESCENT MEAT&PRODUCE INC,KEY FOOD,208,CRESCENT ST,,,BROOKLYN,NY,11208,12000,-73.872377,40.684277,208 CRESCENT ST
Kings,614609,Store,JAC,ARLINGTON SUPERMARKET CORP,ASSOCIATED FOOD STORE,52,ARLINGTON AVE,,,BROOKLYN,NY,11207,5000,-73.892828,40.679632,52 ARLINGTON AVE
Kings,614587,Store,JAC,16TH ST COOPERATIVE CORP,FLATBUSH FOOD COOP,1415,CORTELYOU RD,,,BROOKLYN,NY,11226,6000,-73.964607,40.641134,1415 CORTELYOU RD
Kings,614478,Store,JAC,JUNCALITO ABAJO MEAT CORP,CITY FRESH MARKET,1380,PENNSYLVANIA AVE,,,BROOKLYN,NY,11239,35000,-73.882015,40.647985,1380 PENNSYLVANIA AVE
Kings,614387,Store,JAC,200 MALCOLM X MEAT CORP,KEY FOOD 1206,200,MALCOLM X BLVD,,,BROOKLYN,NY,11221,8000,-73.929797,40.68662,200 MALCOLM X BLVD
Kings,614312,Store,JAC,NEPTUNE FOOD CORP,KEY FOOD 1280,505,NEPTUNE AVE,,,BROOKLYN,NY,11224,10700,-73.97245,40.579885,505 NEPTUNE AVE
Kings,614264,Store,JAC,CONCORD MARKET CORP,CONCORD MARKET,91,TILLARY ST,,,BROOKLYN,NY,11201,6000,-73.986476,40.696194,91 TILLARY ST
Kings,614234,Store,JAC,242 BAYRIDGE MEAT CORP,SUPER FRESH SUPERMARKET,242,BAY RIDGE AVE,,,BROOKLYN,NY,11220,25000,-74.02739,40.636155,242 BAY RIDGE AVE
Kings,614064,Store,JAC,ASMAX FOOD INC,ASMAX FOOD,7721,FLATLANDS AVE,,,BROOKLYN,NY,11236,5000,-73.915013,40.634455,7721 FLATLANDS AVE
Kings,614049,Store,JAC,L&S 5311 FOOD CORP,CTOWN,5311,CHURCH AVE,,,BROOKLYN,NY,11203,8000,-73.927,40.65236,5311 CHURCH AVE
Kings,614000,Store,JAC,1420 FOOD LLC,FOODTOWN #602,1420,FULTON ST,,,BROOKLYN,NY,11216,30000,-73.944274,40.680107,1420 FULTON ST
Kings,613991,Store,JAC,PAPA PASQUALE RAVIOLI&PSTA CO INC,PAPA PASQUALE RAVIOLI&P,7817,15TH AVE,,,BROOKLYN,NY,11228,6000,-74.005209,40.615556,7817 15TH AVE
Kings,613927,Store,JAC,131 DRIGGS AVENUE SUPERMARKET INC,MET FOODS,131,DRIGGS AVE,,,BROOKLYN,NY,11222,7500,-73.943838,40.723121,131 DRIGGS AVE
Kings,613819,Store,JAC,FOOD LAND MINI MARKET INC,FOOD LAND MINI MARKET,204,CORTELYOU RD,,,BROOKLYN,NY,11218,5000,-73.9772,40.638083,204 CORTELYOU RD
Kings,613775,Store,JAC,PAK O AVENUE CORP,FOOD UNIVERSE MARKET PL,97,AVENUE O,,,BROOKLYN,NY,11204,5000,-73.981404,40.610489,97 AVENUE O
Kings,613759,Store,JAC,E&W FOOD CORP,CENTRAL MARKET,50,DIVISION AVE,,,BROOKLYN,NY,11249,12000,-73.966951,40.707058,50 DIVISION AVE
Kings,613640,Store,JAC,M&M MEAT&PRODUCE II CORP,C TOWN,760,4TH AVE,,,BROOKLYN,NY,11232,5000,-73.998207,40.660387,760 4TH AVE
Kings,613613,Store,JAC,16TH AVE FOOD CORP,MITTELMAN FOOD CENTER,5024,16TH AVE,,,BROOKLYN,NY,11204,5000,-73.986577,40.630004,5024 16TH AVE
Kings,613450,Store,JAC,POLMOST FOOD CORP,ASSOCIATED 831,802,MANHATTAN AVE,,,BROOKLYN,NY,11222,10500,-73.953153,40.727923,802 MANHATTAN AVE
Kings,613323,Store,JAC,JD 710 FOOD CORP,IDEAL FOOD BASKET SUPER,710,CONEY ISLAND AVE,,,BROOKLYN,NY,11218,20000,-73.969095,40.640292,710 CONEY ISLAND AVE
Kings,613269,Store,JAC,1967 FLATBUSH FOOD CORP,IDEAL FOOD BASKET,1967,FLATBUSH AVE,,,BROOKLYN,NY,11234,6000,-73.935924,40.621723,1967 FLATBUSH AVE
Kings,613257,Store,JAC,DAF FOOD CORP,BRAVO SUPERMARKET,991,BEDFORD AVE,,,BROOKLYN,NY,11205,5000,-73.955235,40.69002,991 BEDFORD AVE
Kings,613180,Store,JAC,FRESH SUPERMARKET,C TOWN,1176,LIBERTY AVE,,,BROOKLYN,NY,11208,6000,-73.865797,40.67889,1176 LIBERTY AVE
Kings,613032,Store,JAC,D&L FOOD CORP,C TOWN 202,239,BOND ST,,,BROOKLYN,NY,11217,6000,-73.988106,40.682112,239 BOND ST
Kings,613005,Store,JAC,B&F MARKET INC,MET FOOD,1205-1215,SUTTER AVE,,,BROOKLYN,NY,11208,10000,-73.873475,40.672549,1205-1215 SUTTER AVE
Kings,612805,Store,JAC,CHINESE CHECKERS INC,ONE STOP KOSHER,98,RUTLEDGE ST,,,BROOKLYN,NY,11211,10000,-73.959303,40.700601,98 RUTLEDGE ST
Kings,612583,Store,JAC,WESTERN BEEF RETAIL INC,WESTERN BEEF,814,JAMAICA AVE,,,BROOKLYN,NY,11208,10000,-73.874825,40.688959,814 JAMAICA AVE
Kings,612449,Store,JAC,BAYFRUIT CORP,SHEEPSHD BAY FR&VEG MKT,1717,AVENUE Z,,,BROOKLYN,NY,11235,13000,-73.95174,40.588254,1717 AVENUE Z
Kings,612227,Store,JAC,EMPIRE SUPERMARKET INC,KEY FOOD 1314,1804,RALPH AVE,,,BROOKLYN,NY,11236,12500,-73.918771,40.633133,1804 RALPH AVE
Kings,612211,Store,JAC,FEI LONG MARKET INC,FEI LONG MARKET,6301,8TH AVE,,,BROOKLYN,NY,11220,22000,-74.01161,40.633511,6301 8TH AVE
Kings,612088,Store,JAC,ALMOND FRUIT CORP,IDEAL FOOD BASKET,1488,PITKIN AVE,,,BROOKLYN,NY,11212,10000,-73.91889,40.668479,1488 PITKIN AVE
Kings,611943,Store,JAC,PARK SLOPE FOOD & MARKET CORP,ASSOCIATED,216,5TH AVE,,,BROOKLYN,NY,11215,9000,-73.980718,40.67602,216 5TH AVE
Kings,611929,Store,JAC,16TH AVENUE GROCERY INC,EINHORN'S,5222,16TH AVE,,,BROOKLYN,NY,11204,5000,-73.987734,40.62889,5222 16TH AVE
Kings,611913,Store,JAC,QUICK CHECK FOOD INC,C TOWN,6614,18TH AVE,,,BROOKLYN,NY,11204,10000,-73.991109,40.618214,6614 18TH AVE
Kings,611814,Store,JAC,JK&K SUPERMARKET INC,KEY FOODS,1610,CORTELYOU RD,,,BROOKLYN,NY,11226,8000,-73.963324,40.641713,1610 CORTELYOU RD
Kings,611627,Store,JAC,1188 FLATBUSH MEAT&PRODUCE INC,FOOD UNIVERSE,1188,FLATBUSH AVE,,,BROOKLYN,NY,11226,10000,-73.956476,40.641351,1188 FLATBUSH AVE
Kings,611589,Store,JAC,WESTERN BEEF RETAIL INC,WESTERN BEEF 39,44,EMPIRE BLVD,,,BROOKLYN,NY,11225,42000,-73.960165,40.663339,44 EMPIRE BLVD
Kings,611526,Store,JAC,HAJAR INC,KEY FOOD 1260,1905,NOSTRAND AVE,,,BROOKLYN,NY,11226,8000,-73.948338,40.639203,1905 NOSTRAND AVE
Kings,611460,Store,JAC,CHERRY HILL MARKET MGT LLC,CHERRY HILL MARKET,2284,86TH ST,,,BROOKLYN,NY,11214,6000,-73.991759,40.600681,2284 86TH ST
Kings,611142,Store,JAC,597 FOOD CORP,C TOWN,597,E 16TH ST,,,BROOKLYN,NY,11226,5000,-73.962426,40.635612,597 E 16TH ST
Kings,611124,Store,JAC,319 MEAT MARKET CORP,KEY FOOD,319,KINGS HWY,,,BROOKLYN,NY,11223,10000,-73.978477,40.604977,319 KINGS HWY
Kings,610967,Store,JAC,T&T FOOD CORP,C TOWN 207,146,E 98TH ST,,,BROOKLYN,NY,11212,7000,-73.921268,40.663507,146 E 98TH ST
Kings,610941,Store,JAC,GOURMET FRESH LLC,GOURMET FRESH,437-439,COURT ST,,,BROOKLYN,NY,11231,8400,-73.997895,40.678238,437-439 COURT ST
Kings,610912,Store,JAC,4121 CHURCH MEAT CORP,ASSOCIATED,4121,CHURCH AVE,,,BROOKLYN,NY,11203,5800,-73.93832,40.651362,4121 CHURCH AVE
Kings,610798,Store,JAC,HB&SON MEAT CORP,MARKETPLACE OF BUSHWICK,1781-1783,BROADWAY,,,BROOKLYN,NY,11207,15000,-73.909547,40.682372,1781-1783 BROADWAY
Kings,610640,Store,JAC,PICK QUICK FOODS INC,KEY FOOD 17,224,MCGUINNESS BLVD,,,BROOKLYN,NY,11222,30000,-73.951125,40.729963,224 MCGUINNESS BLVD
Kings,610637,Store,JAC,BROTHERS INTL FOOD INC,GOURMET PLAZA,1663-1669,E 13TH ST,,,BROOKLYN,NY,11229,7500,-73.960125,40.608568,1663-1669 E 13TH ST
Kings,610632,Store,JAC,NEW EASTERN II FRUIT&VGTBLES INC,NEW EASTERN II FRT&VGTB,231,NEPTUNE AVE,,,BROOKLYN,NY,11235,5000,-73.962155,40.581487,231 NEPTUNE AVE
Kings,610600,Store,JAC,5009 6TH AVE SUPERMARKET INC,CITY FRESH,5009,6TH AVE,,,BROOKLYN,NY,11220,10000,-74.008343,40.643551,5009 6TH AVE
Kings,610382,Store,JAC,ALMONTE LANDS FOOD CORP,KEY FOOD SUPERMARKET,5101,AVENUE N,,,BROOKLYN,NY,11234,10000,-73.92541,40.619044,5101 AVENUE N
Kings,610325,Store,JAC,LA ROTONDA MEAT CORP,CITY FRESH MARKET,655,STANLEY AVE,,,BROOKLYN,NY,11207,10000,-73.884144,40.659252,655 STANLEY AVE
Kings,610300,Store,JAC,KIDS AM INC,C TOWN 0255,330,GRAHAM AVE,,,BROOKLYN,NY,11211,5000,-73.944332,40.714203,330 GRAHAM AVE
Kings,610289,Store,JAC,MAX BINIK Z L CORP,KRM SUPERMARKET,1325,39TH ST,,,BROOKLYN,NY,11218,10000,-73.985664,40.640245,1325 39TH ST
Kings,610124,Store,JAC,DAVID&SONS FOOD CORP,C TOWN,241,TAAFFE PL,,,BROOKLYN,NY,11205,8000,-73.95952,40.690836,241 TAAFFE PL
Kings,610113,Store,JAC,1533 SUPERMARKET INC,KEY FOOD,1533,BROADWAY,,,BROOKLYN,NY,11221,9000,-73.916601,40.686387,1533 BROADWAY
Kings,610009,Store,JAC,MPM ENTERPRISES COURT STREET INC,UNION MARKET,288,COURT ST,,,BROOKLYN,NY,11231,10000,-73.994975,40.684275,288 COURT ST
Bronx,609927,Store,JAC,R&E CORP,C TOWN,809,SOUTHERN BLVD,,,BRONX,NY,10459,7500,-73.895764,40.816857,809 SOUTHERN BLVD
Bronx,609834,Store,JAC,JSMD FOOD CORP,C TOWN 054,100,HUGH J GRANT CIRCLE,,,BRONX,NY,10472,8000,-73.860947,40.832672,100 HUGH J GRANT CIRCLE
Bronx,609624,Store,JAC,99 CENTS FACTORY INC,99 CENTS FACTORY,278,E 149TH ST,,,BRONX,NY,10451,5000,-73.92235,40.817232,278 E 149TH ST
Bronx,609316,Store,JAC,3462 THIRD AVE FOOD CORP,ASSOCIATE SUPERMARKET,3470,3RD AVE,,,BRONX,NY,10456,14000,-73.906378,40.829897,3470 3RD AVE
Bronx,609227,Store,JAC,BLUSHAN FOODS LLC,RIVERDALE KOSHER MARKET,5683,RIVERDALE AVE,,,BRONX,NY,10471,12000,-73.904214,40.906468,5683 RIVERDALE AVE
Bronx,609146,Store,JAC,FRUITS PROD & GROC CORP,ASSOCIATED,1334,LOUIS NINE BLVD,,,BRONX,NY,10459,17500,-73.892421,40.831768,1334 LOUIS NINE BLVD
Bronx,608992,Store,JAC,CAGUEYES FOOD CORP,FINE FARE SUPERMARKET,3315,WHITE PLAINS RD,,,BRONX,NY,10467,6000,-73.867147,40.873545,3315 WHITE PLAINS RD
Bronx,608943,Store,JAC,PALMA NUEVA FOODS CORP,FOODTOWN SUPERMARKET,3471,BOSTON RD,,,BRONX,NY,10469,15000,-73.847816,40.876564,3471 BOSTON RD
Bronx,608876,Store,JAC,675 MORRIS AVE FOOD CORP,FINE FARE,675,MORRIS AVE,,,BRONX,NY,10451,5000,-73.921242,40.820746,675 MORRIS AVE
Bronx,608755,Store,JAC,3035 WHITE PLAINS FOOD CORP,PIONEER SUPERMARKET,3035,WHITE PLAINS RD,,,BRONX,NY,10467,17000,-73.86724,40.870273,3035 WHITE PLAINS RD
Bronx,608592,Store,JAC,LOS PINOS FOOD CORP,FOOD UNIVERSE MARKET PL,148,E BURNSIDE AVE,,,BRONX,NY,10453,8000,-73.904289,40.852541,148 E BURNSIDE AVE
Bronx,608584,Store,JAC,NICKS & JULIO SUPERMARKET CORP,MET FOOD MARKET DELI,1894,LAFAYETTE AVE. AKA: 769 WHIT,,,BRONX,NY,10473,6600,-73.861029,40.821648,1894 LAFAYETTE AVE. AKA: 769 WHIT
Bronx,608572,Store,JAC,TREMONT FOOD CORP,KEY FOOD 1327,2722,E TREMONT AVE,,,BRONX,NY,10461,15000,-73.84507,40.842359,2722 E TREMONT AVE
Bronx,608215,Store,JAC,1757 TJM FOOD CORP,FOOD UNIVERSE MARKETPLA,1757,RANDALL AVE,,,BRONX,NY,10473,30000,-73.865167,40.816697,1757 RANDALL AVE
Bronx,608155,Store,JAC,111 MEAT & PRODUCE INC,FOOD UNIVERSE,111,DREISER LOOP,,,BRONX,NY,10475,25000,-73.828062,40.877617,111 DREISER LOOP
Bronx,608154,Store,JAC,2061 MEAT&PRODUCE INC,FOOD UNIVERSE,2061,BARTOW AVE,,,BRONX,NY,10475,20000,-73.828311,40.869567,2061 BARTOW AVE
Bronx,608153,Store,JAC,119 MEAT&PRODUCE INC,FOOD UNIVERSE,119,EINSTEIN LOOP,,,BRONX,NY,10475,10000,-73.821713,40.86494,119 EINSTEIN LOOP
Bronx,607841,Store,JAC,HJ FAMILY FOOD CORP,C TOWN,1580,UNION PORT RD,,,BRONX,NY,10462,12000,-73.861914,40.839773,1580 UNION PORT RD
Bronx,607764,Store,JAC,WEST EAST FOOD CORP,ASSOCIATED,35,RICHMAN PLAZA,,,BRONX,NY,10453,20000,-73.922277,40.852115,35 RICHMAN PLAZA
Bronx,607578,Store,JAC,50 VAN CORTLANDT FOOD CORP,FOOD DYNASTY SUPERMKT,50,VAN CORTLANDT AVE W,,,BRONX,NY,10463,15000,-73.892898,40.883109,50 VAN CORTLANDT AVE W
Bronx,607339,Store,JAC,SIN&SIN MANAGEMENT INC,PALM TREE MARKET PLACE,3717,BOSTON POST RD,,,BRONX,NY,10466,17000,-73.840876,40.880475,3717 BOSTON POST RD
Bronx,607261,Store,JAC,EMPORIUM SUPERMARKET CORP,ASSOCIATED,148,E 170TH ST,,,BRONX,NY,10452,8000,-73.914659,40.838955,148 E 170TH ST
Bronx,606911,Store,JAC,CAMSENA MEAT CORP,MET FOOD,277,E 198TH ST,,,BRONX,NY,10458,10000,-73.888474,40.868678,277 E 198TH ST
Bronx,606778,Store,JAC,TEAMS MARKET INC,KEY FOOD,1791,WALTON AVE,,,BRONX,NY,10453,10000,-73.909904,40.848025,1791 WALTON AVE
Bronx,606703,Store,JAC,TEO FOOD CORP,ASSOCIATED SUPERMARKET,206,E 167TH ST,,,BRONX,NY,10456,15000,-73.916449,40.833936,206 E 167TH ST
Bronx,606538,Store,JAC,BOGOPA BRUCKNER INC,FOOD BAZAAR,1630,BRUCKNER BLVD,,,BRONX,NY,10473,35000,-73.874324,40.823957,1630 BRUCKNER BLVD
Bronx,606363,Store,JAC,IGUA FOOD CORP,CHERRY VALLEY MARKETPLA,421,E 189TH ST,,,BRONX,NY,10458,6000,-73.891896,40.860241,421 E 189TH ST
Bronx,606220,Store,JAC,CRUZ MEAT CORP,PIONEER SUPERMARKET,2262,JEROME AVE,,,BRONX,NY,10453,5000,-73.903897,40.858355,2262 JEROME AVE
Bronx,606156,Store,JAC,D&A 724 FOOD CORP,COMPARE FOODS,724,HUNTS PT AVE,,,BRONX,NY,10474,8000,-73.886637,40.815377,724 HUNTS PT AVE
Bronx,605815,Store,JAC,1221 FTELEY FOOD CORP,FINE FARE SUPERMARKET,1221,FTELEY AVE,,,BRONX,NY,10472,12000,-73.871794,40.830214,1221 FTELEY AVE
Bronx,605648,Store,JAC,WESTERN BEEF RETAIL INC,WESTERN BEEF 36,1564,SOUTHERN BLVD,,,BRONX,NY,10460,15000,-73.889004,40.835425,1564 SOUTHERN BLVD
Bronx,605622,Store,JAC,2556 BOSTON FOOD CORP,FINE FARE SUPERMARKET,2556,BOSTON RD,,,BRONX,NY,10467,20000,-73.863287,40.864787,2556 BOSTON RD
Bronx,605589,Store,JAC,TARGET CORP,TARGET STORE T 1798,40,W 225TH ST NO 50,,,BRONX,NY,10463,10000,-73.90831,40.873707,40 W 225TH ST NO 50
